pop_label,network_code,N,seed,dominant_group,flex_mean,cost_norm_mean,adjustment_mean,price_contrib_mean,social_contrib_mean,price_contrib_pct,social_contrib_pct,savings_per_flex_mean
Balanced,500a,500,8,Price-responsive,6.172831293925688,7.925638055720466,3.1836468496806294,5.563067062620888,0.6097642313047994,90.12180631107103,9.878193688928965,-0.025491580996347504
Balanced,500a,500,8,Social-influenced,2.5367667584100975,8.649874664835849,1.5693242984599451,1.0412589996884942,1.495507758721603,41.04669837053119,58.953301629468804,-12.39655559675947
Habitual,500a,500,9,Habit-driven,1.2824002407486503,8.749931041485327,0.9487170773173527,0.9922003440352114,0.29019989671343877,77.37056751143282,22.62943248856718,-9.043202159555337
Habitual,500a,500,9,Price-responsive,5.323398100962719,7.874176806043605,3.318597501185629,4.489136031042891,0.8342620699198275,84.32839223936767,15.671607760632334,0.0014748016847475314
Habitual,500a,500,9,Social-influenced,2.0151320948006077,8.769772171373706,0.9990117806236963,0.8607627259533959,1.1543693688472123,42.71495293903133,57.28504706096867,-1.6136232520816467
Progressive,500a,500,9,Habit-driven,1.4490388471396984,8.626750722199192,1.1351583351255037,0.9883930582111111,0.4606457889285876,68.21025262104807,31.789747378951926,-4.642995923676771
Progressive,500a,500,9,Price-responsive,5.940904604990628,7.926248001064479,3.1308380160432407,5.24712600747206,0.6937785975185693,88.32200407769948,11.677995922300516,-0.024552053826327764
Progressive,500a,500,9,Social-influenced,2.4195845960334355,8.544359080865604,1.597233745129735,0.8434813310124862,1.5761032650209492,34.860584432354784,65.13941556764522,-716.7964248947454
Tipping,500a,500,9,Habit-driven,1.244931801366463,8.763980940382156,0.9363263939735926,0.9574973628521711,0.2874344385142918,76.91163176980476,23.088368230195243,-9.484813958704924
Tipping,500a,500,9,Price-responsive,5.525733420580332,7.881133283155707,3.30978017030925,4.5944672267404885,0.9312661938398437,83.14674047844242,16.853259521557572,0.003282366056361805
Tipping,500a,500,9,Social-influenced,2.1974513859979186,8.738648995121054,1.091862991936442,1.1136418612820598,1.0838095247158586,50.67879400555325,49.32120599444676,-1070.1056748509513
Balanced,500a,500,9,Habit-driven,1.454839797236364,8.623041829337355,1.166252511184902,1.0008579039493875,0.45398189328697663,68.79505948700555,31.20494051299446,-3.6011134819932193
Balanced,500a,500,9,Price-responsive,5.676019117768432,7.901826796270742,3.2809599658171344,5.04956320047405,0.6264559172943803,88.96311121762614,11.036888782373873,-0.019818656275084532
Balanced,500a,500,9,Social-influenced,2.565616347074811,8.532440940499287,1.6345827736704306,1.0210380554146103,1.5445782916602,39.796988999495106,60.2030110005049,-1809.4630998317643
Habitual,500a,500,10,Habit-driven,1.2559862249849403,8.7992977065391,0.8904846602556195,0.978747691293962,0.27723853369097795,77.92662624987767,22.073373750122315,-161.87319482232593
Habitual,500a,500,10,Price-responsive,5.396733937528013,7.8662859963193,3.1643033463934063,4.631596532190414,0.7651374053375981,85.8222136908222,14.177786309177792,0.017981130298925486
Habitual,500a,500,10,Social-influenced,1.871868866998251,8.872014426665675,0.9802532863712906,0.9102676695585903,0.9616011974396607,48.62881613167194,51.37118386832805,-11325.282152650985
Progressive,500a,500,10,Habit-driven,1.43290811317159,8.661194152152401,1.1091374642910428,0.9779488118217472,0.45495930134984264,68.24923404594043,31.750765954059577,-235.98713319377785
Progressive,500a,500,10,Price-responsive,5.95188260552971,7.910176292303734,3.2954534460670275,5.368680506243056,0.5832020992866545,90.20138436963089,9.79861563036911,-0.015409792382351835
Progressive,500a,500,10,Social-influenced,2.5458834554109,8.603808907760369,1.657338340182381,0.9743583640328519,1.5715250913780476,38.27191547052152,61.72808452947848,-399.04326702571933
Tipping,500a,500,10,Habit-driven,1.2437147879234391,8.807582868033254,0.9109896413321256,0.9544099855498983,0.28930480237354084,76.73865381494926,23.26134618505074,-204.2757097121445
Tipping,500a,500,10,Price-responsive,5.234705354345741,7.95443694550503,3.4201661429483488,4.530646966956825,0.7040583873889155,86.55018115194542,13.449818848054576,0.010077823485957654
Tipping,500a,500,10,Social-influenced,1.9251587397466174,8.798429225592699,1.0414769426016195,0.9607004634459476,0.9644582763006698,49.90240251940947,50.09759748059053,-167.71777234372425
Balanced,500a,500,10,Habit-driven,1.45391520303988,8.665965067282706,1.0986046619459193,1.0180815672057448,0.4358336358341354,70.02344875939916,29.976551240600834,-283.16884749879
Balanced,500a,500,10,Price-responsive,5.903194333695125,7.977915023132825,3.1265688726346936,5.251468771137833,0.6517255625572915,88.95978133673704,11.040218663262975,-0.03008477660076095
Balanced,500a,500,10,Social-influenced,2.464130638187458,8.642251129994449,1.5727256502459328,0.967366566516209,1.496764071671249,39.2579253520331,60.7420746479669,-1134.787230306135
Habitual,500b,500,1,Habit-driven,1.294808192604698,8.803376113616855,0.9235709663549795,0.9685808847107684,0.3262273078939294,74.80497036107913,25.195029638920886,-6.873669059152918
Habitual,500b,500,1,Price-responsive,5.931605428535222,7.953302282864086,3.1659671745048343,4.708469721596086,1.2231357069391358,79.37934810945133,20.620651890548668,0.003242995930652348
Habitual,500b,500,1,Social-influenced,2.351865824009764,8.842935158889428,1.0794212013523192,1.2030221483154722,1.1488436756942915,51.15181895302195,48.84818104697805,-0.9541516545202048
Progressive,500b,500,1,Habit-driven,1.4388049722291438,8.69019233537136,1.0880121916230514,0.955128638305714,0.4836763339234294,66.38346799885821,33.6165320011418,-6.902071444192508
Progressive,500b,500,1,Price-responsive,5.823702698087857,7.933358789376879,3.146796957721826,5.226155170653298,0.5975475274345592,89.73938817943512,10.260611820564893,-0.02159002990929404
Progressive,500b,500,1,Social-influenced,2.7316799043763482,8.615507678043512,1.6147905286990345,1.1768829689319282,1.5547969354444202,43.082755305498154,56.91724469450183,-1.1229611891292621
